Player,Rundle,QPct
BorowskiD,E Byzantium Div 1,0.34
BorowskyA,D Summit Div 1,0.42666666666667
BorowskyE,R Div 54,0.32666666666667
BorowskySandy,R Div 54,0.45333333333333
BorstR,E Tidewater Div 1,0.18666666666667
BorthsM,A Glacier,0.69333333333333
BortolonR,D Village Div 2,0.46666666666667
BortzB,E Orbital Div 1,0.38888888888889
BorysM,D Ravenna Div 2,0.48
BorzellK,E Elysium Div 2,0.22222222222222
BoscampN,D Yukon Div 1,0.46
BoschJose,E Delta Div 1,0.22916666666667
BoschP,C Taiga Div 1,0.46
BoschS,A Taiga,0.72666666666667
BoseD,B Arcadia,0.6
BoshardyD,D Alpine Div 1,0.32608695652174
BosleyE59,E Sugarloaf Div 1,0.58666666666667
BossemeyerL,E Plaza Div 2,0.23333333333333
BossiA,C Patagonia,0.48
BossletF,R Div 62,0.16666666666667
BossletG,E Taiga Div 2,0.29545454545455
BossM,C Elysium,0.61333333333333
Bost SeatonC,R Div 25,0.33333333333333
BostB,E Memorial Div 1,0.38666666666667
BostelmanM,E Ziggurat Div 2,0.45333333333333
BoswellD,E Prairie Div 2,0.38666666666667
BothamT,D Tranquility Div 1,0.44
BotheP,R Div 28,0.63333333333333
BothereauD,D Tundra Div 1,0.34
BotomanA,D Prairie Div 2,0.47333333333333
BotsfordB,A Sycamore,0.78
BotsfordP,E Sycamore Div 2,0.30555555555556
BotsteinR,E Taiga Div 2,0.30666666666667
BottA,D Orchid Div 1,0.40666666666667
BottA2,R Div 33,0.39130434782609
BottaM,C Aurora,0.63768115942029
BottermanJ,R Div 75,0.42857142857143
BottiJ,A Fjord,0.67333333333333
BotulaJ,B Taiga,0.46666666666667
BoubinJ,C Morningstar,0.51333333333333
BouchardJ,D Corridor Div 1,0.44666666666667
BouchardK3,B Seneca,0.56666666666667
BoucherB,B Xanadu,0.65333333333333
BoucherC2,C Meridian,0.59333333333333
BoucherI,C Orange,0.66666666666667
BoudreauxAB3,A Aloha,0.84057971014493
BouffardJ,D Oxbow Div 1,0.41333333333333
BouffardP,D Oxbow Div 1,0.56
BoughtonC,E Continental Div 1,0.37878787878788
BouknightC,D Ravenna Div 2,0.43055555555556
BouletD,E Cherry Div 1,0.25333333333333
BoultonF,C Xanadu,0.58
BoundsK,E Gulf Div 1,0.42
BourassaD,B Nighthawk,0.56666666666667
BouriskM,E Cherry Div 2,0.34848484848485
BourkeE,E Serengeti Div 1,0.31944444444444
BourlandB,B Coral,0.59722222222222
BourlandW,A Commonwealth,0.80666666666667
BourneA2,B Maelstrom,0.63888888888889
BourneM,A Maelstrom,0.73333333333333
BourqueG,E Forest Div 2,0.28787878787879
BouskaT,C Magnolia,0.52
BoustaniJ,D Cypress Div 2,0.45333333333333
BoutwellB,C Sugarloaf Div 2,0.54
BouvierC,A Waterfront,0.81944444444444
BouzardB,A Midland,0.86666666666667
BovardL,E Typhoon Div 1,0.39333333333333
BoveA,A Yukon,0.71333333333333
BoveK,C Wilderness Div 1,0.44666666666667
BoveT,D Wilderness Div 1,0.44
Boviard Judi,E Delta Div 1,0.30666666666667
BoviardJM,E Delta Div 1,0.26
BovitzC,A Cascade,0.69333333333333
BowardJ13,E Central Div 2,0.37254901960784
BowdenK,C Serengeti,0.62
BowdenK2,B Cosmos,0.61594202898551
BowdenM,D Meridian Div 2,0.49333333333333
Bowen-SicalidesI,E Vista Div 1,0.34027777777778
BowenB,B Arcadia,0.64583333333333
BowenC,C Evergreen,0.64666666666667
BowenCM,A Laguna,0.79861111111111
BowenD,B Typhoon,0.47333333333333
BowenE,D Monolith Div 2,0.48
BowenJ,E Laurel Div 2,0.35333333333333
BowenJ13,D Laurel Div 1,0.35333333333333
BowenJ4,R Div 20,0.42
BowenS,A Valley,0.68666666666667
BowerC,E Foundry Div 2,0.22666666666667
BowersG2,B Rainbow,0.68
BowersJ,E Maelstrom Div 1,0.24
BowersJT,C Ravenna Div 1,0.56666666666667
BowersKR,C Garden,0.63888888888889
BowersMJ,D Quarry Div 2,0.37333333333333
BowersoxR,E Obsidian Div 1,0.33333333333333
BowersS,A Commonwealth,0.70666666666667
BowersT,D Skyline Div 1,0.40666666666667
BowersW,D Avalon Div 1,0.5
BowesB2,B Outback,0.59722222222222
BowesC,C Taiga Div 2,0.6
BowesDan,E Plateau Div 1,0.31481481481481
BowesP,C Plateau,0.625
BowesR,E Plateau Div 1,0.31746031746032
BowesS,D Plateau Div 2,0.5625
BowesS2,C Plateau,0.56666666666667
BowieAS,E Arctic Div 1,0.48666666666667
BowieR73,B Tempest,0.76
BowinskiB,D Serengeti Div 1,0.46376811594203
BowkerI,E Ravenna Div 1,0.32638888888889
BowlesDou,A Cosmos,0.69333333333333
BowlesR,B Plaza,0.67333333333333
BowlesT,D Pampas Div 2,0.44666666666667
BowlinB,E Typhoon Div 2,0.3125
BowmanA2,D Morningstar Div 2,0.39333333333333
BowmanChis,E Gulf Div 1,0.36805555555556
BowmanD,A Delta,0.74
BowmanG,E Orange Div 1,0.21739130434783
BowmanIA,C Sierra Div 2,0.52
BowmanJ,C Coastal Div 1,0.49333333333333
BowmanM2,B Ridge,0.60666666666667
Bowns-KamphuisK,R Div 20,0.34057971014493
BowserS,A Ranger,0.64583333333333
BoxenJ,C Continental,0.52666666666667
BoxermanM,C Volcano Div 2,0.51333333333333
BoxerP,D Seneca Div 1,0.5
Boxers,E Riviera Div 2,0.16666666666667
BoxillD,E Cascade Div 1,0.33333333333333
BoxR,A Archipelago,0.62666666666667
BoyceC,E Garden Div 2,0.28985507246377
BoyceEM,D Zephyr Div 2,0.48666666666667
BoyceR,D Zephyr Div 2,0.45333333333333
BoyceRJ,B Oasis,0.56
BoyceS,E Tempest Div 1,0.31333333333333
BoyceS2,E Ziggurat Div 1,0.36
BoydA2,A Continental,0.76666666666667
BoydD1,A Pioneer,0.81333333333333
BoydJ,E Orbital Div 3,0.38888888888889
BoydK,C Midland,0.55333333333333
BoydL,D Sycamore Div 1,0.42
BoydM66,E Tranquility Div 2,0.41666666666667
BoydS,B Keystone,0.62
BoydstonM,B Tidewater,0.67333333333333
BoydSTS,B Nova,0.66
BoydT,C Cherry Div 2,0.67333333333333
BoydW,E Spring Div 1,0.32608695652174
BoyerA,B Plaza,0.63333333333333
BoyerAJ,D Cove Div 1,0.44444444444444
BoyerG,E Taiga Div 2,0.32666666666667
BoyerG2,C Archipelago,0.3
BoyerM56,B Archipelago,0.74666666666667
BoyerN,E Windward Div 1,0.33333333333333
BoyerP,A Beach,0.68666666666667
BoyersD,C Sierra Div 2,0.56
BoyerZ,D Cove Div 1,0.53333333333333
BoykoS,D Patagonia Div 2,0.45333333333333
BoylanD,B Metro,0.67361111111111
BoylanJ,E Olympic Div 1,0.39393939393939
BoylanM,C Zephyr,0.65972222222222
BoylanW,C Aloha Div 2,0.52666666666667
BoyleA,D Island Div 1,0.52666666666667
BoyleAM,E Laguna Div 2,0.38666666666667
BoyleDoug,A Aurora,0.68
BoyleJ3,D Coral Div 1,0.39333333333333
BoyleJ4,D Magnolia Div 1,0.44
BoyleJ5,E Metro Div 2,0.41333333333333
BoylesT,B Byzantium,0.59333333333333
BoyleT,B Taiga,0.58333333333333
BoyntonK,D Sugarloaf Div 1,0.46
BozicevicE,D Cove Div 1,0.45333333333333
BozorgmirB,C Quarry,0.54666666666667
BozzutoL,R Div 50,0.31333333333333
BracagliaT,C Waterfront Div 1,0.51333333333333
BraceE,D Woodlands Div 1,0.46
BraceJ,C Olympic,0.57333333333333
BrachtA,E Obsidian Div 2,0.21527777777778
BrachtT,D Obsidian Div 2,0.46527777777778
BrackenB,E Glacier Div 2,0.31333333333333
BrackenDrew,D Seneca Div 2,0.4375
BrackenJ2,E Arctic Div 2,0.4
BrackenN,C Arctic Div 2,0.55333333333333
BrackenP,E Xanadu Div 2,0.34
BrackJ,C Union Div 2,0.44666666666667
BradarichP,E Windward Div 2,0.27777777777778
BradburyD,A Magnolia,0.78472222222222
BradenM252,C Garden,0.43333333333333
Bradfield B,E Arcadia Div 1,0.22222222222222
BradfordJ27,B Midland,0.64
BradfordL,D Eclipse Div 1,0.38
BradleyA,D Patagonia Div 1,0.46666666666667
BradleyA3,C Badlands Div 2,0.51333333333333
BradleyAS,B Olive,0.66666666666667
BradleyB,C Evergreen,0.44666666666667
BradleyG119,E Willow Div 1,0.3768115942029
BradleyJ3,C Tempest,0.42
BradleyK,D Central Div 2,0.63095238095238
BradleyK3,R Div 56,0.54666666666667
BradleyM5,B Elysium,0.65333333333333
BradleyMA,R Div 4,0.61111111111111
BradleyP,C Zephyr,0.52666666666667
BradlowJM,D Plateau Div 1,0.42753623188406
BradyB,D Aloha Div 2,0.49333333333333
BradyD,C Byzantium,0.54666666666667
BradyD2,E Meridian Div 3,0.42361111111111
BradyJF4,D Coastal Div 1,0.41333333333333
BradyK13,E Mojave Div 2,0.41333333333333
BradyP,C Badlands Div 1,0.46666666666667
BradySM,C Bayou,0.47222222222222
BradyT3,E Foothills Div 1,0.34
BraeschS,E Lyceum Div 1,0.35333333333333
BragarC,E Volcano Div 2,0.36
BragdonG,B Coastal,0.60144927536232
BragdonJ,E Seneca Div 1,0.37333333333333
Bragg-GardinerI,D Nebula Div 1,0.46969696969697
BraggJason,E Mountain Div 2,0.29710144927536
BraggM,C Mountain Div 2,0.39333333333333
BraggR,E Meadow Div 2,0.42666666666667
BrahanN,B Maelstrom,0.59333333333333
BraimM,D Peninsula Div 1,0.60416666666667
BrainardB,B Maritime,0.63333333333333
BrainardN,E Sakura Div 1,0.31333333333333
BrainardP,E Sakura Div 1,0.33333333333333
BrainardP2,E Sakura Div 1,0.28260869565217
BrainerdC,E Coastal Div 2,0.21333333333333
BraiottaC,A Ravenna,0.66
BrakeG,D Overlook Div 2,0.51515151515152
BramanL,C Xanadu,0.45333333333333
BramnikM,D Rainbow Div 1,0.50666666666667
BramsonD,A Olive,0.8
Branchd,E Serengeti Div 3,0.26
BranchR,D Serengeti Div 2,0.45138888888889
BrandauB,C Central,0.54666666666667
BrandeauGT,A Serengeti,0.83333333333333
BrandenbergM,E Badlands Div 1,0.28985507246377
BrandesJ,E Blue Div 2,0.23333333333333
BrandJ,A Patagonia,0.74
BrandM,E Meridian Div 1,0.30555555555556
BrandoffD,E Sierra Div 1,0.38666666666667
BrandonA,E Nighthawk Div 1,0.375
BrandonC,A Cove,0.86666666666667
BrandonJA,A Redwoods,0.74
BrandsD,E Zephyr Div 1,0.42
BrandtD,B Forest,0.64666666666667
BrandtE,B Peninsula,0.66666666666667
BrandtK2,E Valhalla Div 1,0.40666666666667
BrandtN,E Coastal Div 2,0.18
BrandtO,D Peninsula Div 2,0.46
BranniganE,C Delta,0.60666666666667
BranniganI,A Archipelago,0.61333333333333
BrannonJ,D Keystone Div 2,0.69333333333333
BranstetterH,A Sunrise,0.88
BrantleyJ,A Glacier,0.76666666666667
BrantleyL,E Jungle Div 2,0.17391304347826
BranumG,A Beach,0.8125
BranzR,E Badlands Div 2,0.17333333333333
BrarC,E Mojave Div 2,0.45833333333333
BrasethC,B Outback,0.59166666666667
BrashearA,D Willow Div 1,0.27333333333333
BrashearD,B Oasis,0.64666666666667
BrasherE,C Orchid Div 1,0.52
BrasicC,C Coral,0.46
BrasicM,C Coral,0.34666666666667
BrasserD,E Beach Div 2,0.34666666666667
BrassilG,B Spring,0.54
BrassilJ,A Spring,0.62666666666667
BratanekS,E Orchid Div 1,0.29333333333333
Brattain-MorrinE,A Morningstar,0.74
BrattonD,E Delta Div 2,0.36666666666667
BrattR,D Mojave Div 2,0.49333333333333
BratvoldJ,A Cerulean,0.70666666666667
Bratzel De ReA,B Zenith,0.62
BraughtB,E Harbor Div 2,0.44444444444444
BraughtM,B Harbor,0.51333333333333
BraughtR,D Harbor Div 2,0.55072463768116
BraultG,C Sycamore Div 2,0.52
BraultS,E Plaza Div 1,0.44
BraunB,E Ravenna Div 2,0.38194444444444
BraunC,D Continental Div 2,0.43333333333333
BraunE7,E Nighthawk Div 2,0.11904761904762
BraunerR,E Pioneer Div 1,0.18666666666667
BraunJA,E Orchard Div 1,0.29166666666667
BraunKJ,D Meridian Div 1,0.42
BraunM,D Plaza Div 2,0.40972222222222
BraunN2,A Village,0.71527777777778
BraunsdorfC,E Cascade Div 2,0.40666666666667
BraunsdorfE,R Div 50,0.14666666666667
BraunsdorfG,C Cascade,0.42666666666667
BraunsdorfM,E Cascade Div 2,0.22666666666667
BraunsteinL,B Mojave,0.69333333333333
BravmanD,D Glacier Div 2,0.48666666666667
BravmanL,E Glacier Div 1,0.33333333333333
BravoR,C Zenith,0.46
BravoR5185,A Zenith,0.74305555555556
BrawnerJ,B Nebula,0.58
BrawnerJ2,C Nebula,0.47333333333333
BrayK,R Div 38,0.36666666666667
BrayM,C Oasis Div 1,0.56666666666667
BraytonT,A Glacier,0.74
BrazeauB,E Central Div 1,0.38
Brazillj1,D Serengeti Div 1,0.52666666666667
BrazinskiB,D Utopia Div 2,0.47333333333333
BrazziJ,E Delta Div 2,0.28666666666667
BrechtJ,D Maelstrom Div 1,0.44927536231884
BredhoffG,E Typhoon Div 2,0.25396825396825
BreedingJ,A Plaza,0.70666666666667
BreenM,A Valhalla,0.73333333333333
BreenP,E Arcadia Div 1,0.35333333333333
BreeseR,R Div 56,0.52
BreezeA,A Alpine,0.60666666666667
BregantJessie,B Pacific,0.58
BrehmA,E Palisade Div 2,0.38888888888889
BrehmerE,E Kookaburra Div 1,0.28030303030303
BreitenbachK,C Frontier,0.54861111111111
BreitingerA,D Kookaburra Div 2,0.48
BrelandA,A Badlands,0.76666666666667
BrellenthinR,C Quetzal,0.5
BrellG,A Continental,0.80666666666667
BrendelC,D Foothills Div 1,0.52666666666667
BrenderMel,C Savanna Div 2,0.44666666666667
BrenemannC,A Plateau,0.81944444444444
BrenerJ,D Continental Div 2,0.38666666666667
BrenerM,R Div 22,0.28472222222222
Brennan J,E Overlook Div 2,0.20666666666667
BrennanC3,A Sycamore,0.67333333333333
BrennanD,A Maritime,0.7
BrennanD3,D Sycamore Div 1,0.45333333333333
BrennanD44,E Orchard Div 1,0.40151515151515
BrennanE2,A Oxbow,0.6
BrennanEW,C Aloha Div 1,0.49305555555556
BrennanJ2,C Nova Div 2,0.57333333333333
BrennanJohn,C Keystone,0.58
BrennanK,B Spring,0.66666666666667
BrennanM,B Rainforest,0.73611111111111
BrennanMJ3,E Sahara Div 2,0.26
BrennanP,E Ridge Div 1,0.44666666666667
BrennanR,D Overlook Div 2,0.37333333333333
BrennanS,E Spring Div 2,0.52173913043478
BrennanSA,C Sahara Div 1,0.45333333333333
BrennanTJ,E Orbital Div 3,0.3
Brenner-AdamsR,R Div 36,0.47333333333333
BrennerD8,D Juniper Div 1,0.53030303030303
BrennerI,D Island Div 2,0.34722222222222
BrennerJ232,R Div 60,0.69166666666667
BrennerJK,D Citadel Div 1,0.46666666666667
BrennerL,A Sunrise,0.83333333333333
BrennerM2,E Pampas Div 1,0.48
BrennerN,E Citadel Div 1,0.40666666666667
BrennerR,E Windward Div 1,0.29861111111111
BrennerR2,B Isthmus,0.53333333333333
BrennerT,A Savanna,0.68666666666667
BrennerT2,E Island Div 1,0.30555555555556
BrennerTJ,E Sunrise Div 2,0.40666666666667
BrennerY,B Quetzal,0.59027777777778
BrensingerB,B Riviera,0.54861111111111
BrentonK,B Olympic,0.63333333333333
BrentonL,C Pampas,0.54166666666667
BrentR,D Meridian Div 2,0.45333333333333
BreshearsT,C Meadow Div 1,0.48666666666667
BreslawskiC,D Nighthawk Div 2,0.42361111111111
BreslinJ,D Hinterland Div 1,0.51515151515152
BreslinW,B Blue,0.75333333333333
BresnahanR,B Quetzal,0.55333333333333
BresnickA,A Jungle,0.68
BresnickE,E Jungle Div 1,0.46
BressackA,C Seaboard,0.53333333333333
BressackS,C Maelstrom,0.54
BressersM,E Galaxy Div 2,0.32666666666667
BrettA,C Sakura,0.50666666666667
BrettJ,E Sakura Div 2,0.33333333333333
BrettM,C Sahara Div 1,0.46666666666667
BreuhausB,R Div 40,0.26
BreunigM,R Div 18,0.39855072463768
Brewer-DavisM,A Skyline,0.68
BrewerA,D Morningstar Div 1,0.46527777777778
BrewerDA,A Skyline,0.76666666666667
BrewerG,D Polaris Div 1,0.53472222222222
BrewickP,C Boardwalk Div 1,0.59333333333333
BrewittP,B Plaza,0.64
BrewsterA,E Palisade Div 1,0.25333333333333
BrewsterA2,C Evergreen,0.63636363636364
BrewsterK,E Oxbow Div 2,0.36805555555556
BrewsterM,E Palisade Div 1,0.18666666666667
BreyerE,D Cove Div 1,0.48
BreyerL,C Coastal Div 1,0.5
BrezinaD,A Arcadia,0.84666666666667
BrianA,D Sakura Div 2,0.52
BriceC,E Park Div 2,0.47916666666667
BriceK,D Park Div 1,0.45652173913043
BrickBreaker,E Arctic Div 1,0.29545454545455
BrickeyD,D Commonwealth Div 2,0.53472222222222
BrickG,B Island,0.56
BrickhouseM,B Nighthawk,0.65333333333333
BrickJ,D Sequoia Div 2,0.37878787878788
BrickmanA,E Lyceum Div 2,0.46212121212121
BricknerD,E Arcadia Div 2,0.32666666666667
BricknerE,D Sugarloaf Div 2,0.4375
BricknerJ,D Sugarloaf Div 2,0.52
BridgeJ,B Cardinal,0.54
BridgeL,D Pampas Div 1,0.46527777777778
BridgerA,E Ridge Div 2,0.42666666666667
BridgerS,A Ridge,0.69333333333333
BridgesDJ,B Woodlands,0.67333333333333
BridgesP,B Tranquility,0.62
BridgesR2,A Citadel,0.84722222222222
BridstrupS,E Coral Div 1,0.40666666666667
BridstrupW,C Coral,0.56666666666667
BrierC,E Windward Div 1,0.32666666666667
BriereR,D Overlook Div 1,0.46666666666667
BrifD,A Arctic,0.76
BriggsC,R Div 48,0.33333333333333
BriggsG,C Pioneer Div 1,0.58
BriggsJ2,E Byzantium Div 3,0.37333333333333
BriggsJ3,R Div 75,0.26666666666667
BriggsK2,D Pioneer Div 1,0.38666666666667
BrighamC2,C Volcano Div 2,0.6
BrightbillK,R Div 52,0.22
BrightJ,E Laguna Div 1,0.13636363636364
BrignacE,C Ravenna Div 2,0.56
BrignerT,E Junction Div 1,0.23333333333333
BrilesA,E Sequoia Div 2,0.22463768115942
BrilesM,A Labyrinth,0.69333333333333
BrileyC,A Foundry,0.72916666666667
BrileyJ,E Tundra Div 2,0.34666666666667
Brill-McGeeK,D Jungle Div 1,0.48666666666667
BrillmanL,E Commonwealth Div 1,0.3125
BrillS,C Laguna,0.38666666666667
BrimE,D Typhoon Div 1,0.44666666666667
BrinckK,E Mojave Div 2,0.32666666666667
BringewattA,E Maelstrom Div 1,0.28666666666667
BringewattJ,E Maelstrom Div 1,0.30666666666667
BrinigB,D Alpine Div 2,0.44927536231884
BrinkerA2,E Pampas Div 1,0.29365079365079
BrinkleyB,E Polaris Div 2,0.34
BrinkleyK,E Polaris Div 2,0.34848484848485
BrinkmanJ,A Zenith,0.75
BrinkmanS,D Polaris Div 1,0.36666666666667
BrinkT,D Keystone Div 1,0.50666666666667
BrinlingE,B Garden,0.53333333333333
BriodyS,C Quay Div 2,0.38888888888889
BrisboisM,R Div 61,0.27777777777778
BrismanA,C Obsidian,0.62666666666667
BristowE,C Union Div 1,0.58666666666667
BristowN,D Tranquility Div 1,0.65333333333333
BritoJ2,E Tundra Div 1,0.28472222222222
BritsC,E Harbor Div 2,0.34666666666667
BrittJ,C Monolith,0.61333333333333
BrittonN,B Kaleidoscope,0.56
BrittonS,D Nebula Div 1,0.59090909090909
BrittW,R Div 50,0.38
BroaddusA,C Park,0.47333333333333
BroadfootK,D Obsidian Div 2,0.30666666666667
BroadhurstJ,D Yukon Div 2,0.52898550724638
BroadwayD,E Tranquility Div 2,0.77777777777778
BroadwellWhatTheWhit,E Yukon Div 2,0.33333333333333
BrobstJ,C Sequoia,0.43333333333333
BroccoloA,D Rainforest Div 2,0.1231884057971
BrochinG,R Div 19,0.40666666666667
BrockA,A Nova,0.74666666666667
BrockbankE,C Sahara Div 2,0.55555555555556
BrodaP,B Arctic,0.74
BroderickJ,C River,0.58695652173913
BroderickM,E Sycamore Div 2,0.27333333333333
BrodeurJ,E Morningstar Div 2,0.44666666666667
BrodieE,D Coral Div 1,0.34027777777778
Brodiemartdiscounts,C Coral,0.47222222222222
BrodyC,B Jungle,0.62666666666667
BrodyJ,D Coral Div 1,0.46666666666667
BrodyK,A Cosmos,0.81333333333333
BrodyR,B Kaleidoscope,0.59027777777778
BrodyT,C Citadel Div 1,0.57333333333333
BrofmanJ,B Orchard,0.50757575757576
BrokawS,E Mojave Div 1,0.32666666666667
BrombosF,B Denali,0.66666666666667
BromelsJ,C Lyceum Div 2,0.62
BromfieldB,E Overlook Div 3,0.32666666666667
BromfieldJ,D Sycamore Div 2,0.37878787878788
BromleyA,E Mojave Div 1,0.35333333333333
BromleyJR,A Cardinal,0.66666666666667
BromleyW,D Sequoia Div 1,0.39333333333333
BronderN,C Arcadia,0.65277777777778
BronderV,E Oxbow Div 2,0.35416666666667
BronerJ,B Juniper,0.65333333333333
BrongelL,D Metro Div 2,0.55333333333333
BronheimJ,E Sakura Div 2,0.35333333333333
BronheimSB,D Sakura Div 2,0.47333333333333
BronsonB,E Serengeti Div 2,0.46527777777778
BronsteinD,D Nova Div 1,0.38
BronsteinM,C Nova Div 1,0.55333333333333
BronstonR,A Commonwealth,0.81944444444444
BrookA,D Veldt Div 2,0.54666666666667
BrookeE,E Redwoods Div 1,0.31333333333333
BrookeR9,R Div 62,0.18055555555556
BrookerL,E Skyline Div 2,0.26666666666667
BrookesC,C Foothills,0.7
BrookesM,E Orbital Div 1,0.28
BrookesS,D Zephyr Div 2,0.38666666666667
BrookhartE,R Div 6,0.41333333333333
BrookoverS,B Union,0.57333333333333
Brooks-RubinE,E River Div 2,0.19333333333333
BrooksA,B Orchid,0.67333333333333
BrooksBR,D Central Div 1,0.30666666666667
BrooksH2,D Sahara Div 2,0.44444444444444
BrookshireB,B Foothills,0.71527777777778
BrooksJ2,E Nova Div 1,0.36666666666667
BrooksJR,R Div 30,0.64
BrooksM,E Valhalla Div 2,0.45333333333333
BrooksN2,D Savanna Div 2,0.48611111111111
BrooksN3,R Div 72,0.38194444444444
BrooksR126,B Horizon,0.64
BrooksS,A Denali,0.82666666666667
BrooksS4,E Cerulean Div 1,0.42361111111111
BrooksS5,E Laguna Div 1,0.28472222222222
BrooksS6,D Redwoods Div 1,0.5
BrooksT,E Garden Div 3,0.29545454545455
BrosnanT13,R Div 17,0.31884057971014
BrosowskyD,A River,0.91333333333333
BrosowskyEF,E River Div 2,0.24666666666667
BrosowskyET,A River,0.82666666666667
BrosowskyJ,A River,0.9
BrosowskyN,A River,0.94
Brosseau JrJ,D Sakura Div 2,0.46666666666667
BrosseauS,D Sakura Div 2,0.50666666666667
Brot-GoldbergZ,C Savanna Div 2,0.63888888888889
BrothersS,C Prairie,0.56666666666667
BrotmanD,E Orchid Div 1,0.35507246376812
BrotzJ,C Tundra,0.62
BroussardC,R Div 9,0.14
BroussardS,C Sunrise,0.46
BrowdyG,C Seneca,0.46
BrowerC,D Olive Div 2,0.54666666666667
BrowerJ,C Rubicon Div 2,0.56
BrowerL,R Div 68,0.36666666666667
BrowerR,E Quetzal Div 2,0.29861111111111
BrowerS,E Isthmus Div 1,0.34
Brown A,D Polaris Div 1,0.31666666666667
Brown E,D Beach Div 1,0.40666666666667
BrownA10,D Rainforest Div 2,0.5530303030303
BrownA12,D Orchid Div 1,0.36666666666667
BrownA16,C Cardinal,0.48666666666667
BrownA20,B Continental,0.65942028985507
BrownA23,E Rubicon Div 2,0.45454545454545
BrownA24,E Pampas Div 2,0.33333333333333
BrownA3,A Seaboard,0.67333333333333
BrownA5,D Cosmos Div 1,0.54666666666667
BrownA7,D Rubicon Div 1,0.47222222222222
BrownAaaaaaay,B Sugarloaf,0.52777777777778
BrownAC,A Veldt,0.79333333333333
BrownAnvil,E Delta Div 1,0.40151515151515
BrownB4,E Magnolia Div 1,0.54666666666667
BrownB5,E Cypress Div 2,0.39583333333333
BrownB8,R Div 38,0.35333333333333
BrownbackN,B Coastal,0.68666666666667
BrownBB,B Mountain,0.59420289855072
BrownC10,A Redwoods,0.7
BrownC11,D Junction Div 1,0.37333333333333
BrownC8,C Pioneer Div 1,0.57638888888889
BrownCasey,B Palisade,0.70289855072464
BrownCM,A Cherry,0.72222222222222
BrownCM2,D Olympic Div 2,0.31333333333333
BrownCSupa,A Obsidian,0.74666666666667
BrownCT,B Meadow,0.55333333333333
BrownD111,C Nova Div 2,0.52
BrownD6,B Obsidian,0.63888888888889
BrownD7,C Coral,0.53333333333333
BrownDC,D Palisade Div 1,0.44666666666667
BrownDC2,D Galaxy Div 2,0.5625
BrowndorfM,B Park,0.64666666666667
BrownE,B Juniper,0.58666666666667
BrownE10,D Coral Div 1,0.43939393939394
BrownE4,D Outback Div 1,0.50666666666667
BrownE8,D Juniper Div 1,0.37333333333333
BrowneA2,D Sahara Div 2,0.41333333333333
BrowneC,C Plaza Div 1,0.55333333333333
BrowneCL,B Foundry,0.59333333333333
BrownED,C Sakura,0.54
BrowneE,B Orbital,0.73333333333333
Browneea,C Meridian,0.48666666666667
Browneie,D Laguna Div 2,0.4375
BrownellA,A Nighthawk,0.7
BrownellE,A Kaleidoscope,0.63333333333333
BrownellN,D Ranger Div 2,0.53030303030303
BrowneM,D Mojave Div 1,0.45138888888889
BrowneM3,E Orange Div 1,0.21333333333333
BrowneO Cool,E Waterfront Div 1,0.39130434782609
BrownerJ,C Keystone,0.53472222222222
BrowneS4,E Island Div 2,0.36111111111111
BrownF,E Orchid Div 2,0.36111111111111
BrownG3,D Magnolia Div 1,0.49333333333333
BrownGM,C Ember Div 1,0.51333333333333
BrownH3,D Mesa Div 2,0.29333333333333
BrownH5,D Aloha Div 2,0.52
BrownHR,D Bayou Div 2,0.47101449275362
BrownI,E Delta Div 2,0.5
